country,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,GDP per capita
Tonga,45.24231678486996,12.4305555555556,720.0,,31.005188559864116,-0.487529318365786,0.3014489644103579,90.98560083199094,1.715625,,110.75806451612904,256.6964845483871,141.13803191489362,6.832677676336834,6.135782692004485,,,49.27631362422183,,,-0.2388072158209979,0.33561223083072234,0.5203849393526713,103.0,3.2,58.90229166666665,17.8647789968125,,,225298407.89892048,0.7500498443841935,0.30013376160671834,0.3088210908210147,0.3656180539856787,-0.5195697728130553,0.2611866427792444,5.196737344448384,2.780544407142857,,33.95,29.48695744680851,6.741468085106383,68.44951063829787,101619.3829787234,78613.59574468085,0.30238770086156286,0.2544584280770758,3.5472633883695948,2163.67836749555
Trinidad and Tobago,15.00974658869395,45.71573464912281,5130.0,2200.0,13.541073938672232,-0.08696697784277298,0.19174703893562153,98.59232430197976,0.6935483870967742,3251.424531601729,15709.006451612904,24189.971867419354,239.803377752213,7.058500180633613,6.602678834899495,6.813773661708967,0.08380920037627218,16.365605541641,25.644225670492943,28.359954430402574,0.25831535132601857,0.23248211666941643,0.5923337103128432,105.0,28.7,46.53553571428571,32.334865394096774,2.4394726666666666,0.6216538450346135,10039787334.359121,0.08338057498137157,0.26106033536295087,-0.0316850329594066,0.18105558305978778,0.3435174800300349,0.24238449024657407,3.589698808533806,2.4530071023809525,,41.45,21.927129032258065,7.089532258064516,68.77520967741935,1228885.365079365,598570.8412698413,0.5789205009738604,0.15936841815710076,26.73283491555152,7316.416893025762
Tunisia,60.68378819086852,4.3576105496910404,155360.0,207.0,19.076394609609427,-0.11884760573351127,0.16978139368196318,97.39285714285714,13.769677419354839,720.0615899307553,23689.5,33544.95102483871,55.20042832041484,4.938592545611521,,,0.6603222257561154,52.334363264610346,20.236130808442724,27.29987777623893,0.15300454592215826,0.20551643334329128,0.5149084438085555,78.0,39.2,66.28202380952384,24.12664760240625,2.7312806666666667,1.8619468659963232,21035057844.771637,-0.3204374976145724,0.25468792021274556,-0.04540482070296999,0.16760288737714304,-0.16648540808819232,0.21110443646709112,6.04229790588905,3.070470173809524,,38.2625,27.05763157894737,7.479210526315789,68.07566666666666,8641114.034482758,3413073.6379310344,-0.48818547371774884,0.1331348999713858,2.9295002559852548,2075.5051204019337
Turkiye,50.35344852742737,27.012121084157332,769630.0,593.0,7.663841303070517,-0.15513957136621073,0.15329678853352866,99.8854935385964,16.84193548387097,1030.909230111301,260556.97096774192,332924.52960645163,71.92626816845993,32.101967002765875,,,0.7743696134824022,36.24652343080744,15.291738820789144,22.681178181621487,0.09839946072315793,0.20422509623070564,,34.0,36.875,85.2264880952381,29.5077635120303,3.336274,3.225461300270505,297287275851.79315,-1.095592809220155,0.24855283399422953,-0.12696256220806398,0.1601072326302528,0.185057655442506,0.1961624547839164,3.2812466713098383,3.4941135466666666,,43.42,27.741306451612903,8.628290322580645,66.5373870967742,55384830.68253968,21947079.603174604,-0.3547798847096904,0.13818577087173858,3.7160036954975793,4234.322428061568
Turkmenistan,73.71899360897721,8.78215904496414,469930.0,161.0,,-1.300937841335933,0.19976626212398219,99.80539952134008,0.055161290322580644,1950.217469809932,49097.329032258065,148595.63719870968,10.801088389050843,,,,,,,,-1.1936781530578922,0.2869563431789477,,,,24.815357142857128,4.0196787262800004,2.3540865,2.6889016477425813,17985329689.870674,0.0780505918664856,0.2952879089862108,-1.4572718838850658,0.18135384594400716,-1.9505674739678704,0.2404244666298231,3.340346574783327,1.124434354761905,,40.8,26.760428571428573,7.141457142857143,66.20442857142856,4911733.555555556,2546973.527777778,-2.0397938390572863,0.16304167235891012,5.250303866380473,3210.5084030040175
Turks and Caicos Islands,1.05263157894737,11.0736842105263,950.0,,75.66882331022119,,,98.06362878708612,0.3871428571428572,,,,33.38170426065163,,,,,,,,,,,,,,,,,791563116.8681817,,,,,,,3.2929979264736176,,,,15.326428571428572,5.929333333333334,76.23904761904762,32348.545454545456,2875.590909090909,,,5.47090513079797,24204.440214946688
Tuvalu,61.666666666666686,33.3333333333333,30.0,,86.9683131799822,0.05360783190515478,0.34613031776327835,96.99115876147326,1.4565625,,8.680645161290323,21.24450161290323,338.3833333333333,0.5005807431527,,,,,,,-0.5578141171289119,0.3773161047383359,0.48070092328389463,,,38.1391666666667,13.733128769,,,27860360.23822103,1.3025975823402394,0.33233575075864785,0.7883646525442601,0.40942795450488734,-0.7115032539555893,0.31953747021524515,5.642505049705505,12.313416116666666,,39.1,25.34725,10.0699375,63.5428125,10186.666666666666,4840.606060606061,0.9677247827251749,0.2665327563881874,3.1041681435192765,2652.1593092434127
Uganda,59.90344283001459,14.67748494110451,199949.67213114753,1180.0,11.68681834508902,-0.9726940840482712,0.16064544736097255,16.038956405623203,94.1925,,2628.754677419355,24143.00156451613,105.55039723886493,6.139140905426148,2.15415883953935,10.133366801217042,0.2872260004281999,42.15977324140583,11.613619364058758,12.563309490439744,-0.5763443124790987,0.183448704580466,0.37302835303545,116.0,9.850000000000001,68.34488095238096,2.760718273875,2.733321,1.9987870045859768,10210367454.364614,-1.0074230656027792,0.2549248288075128,-0.44291973362366366,0.15260515982906034,-0.24676833449242017,0.18548272612194217,2.676525564193726,0.9863062557142858,,42.660000000000004,46.98143548387097,15.026274193548387,50.17604838709677,21317409.634920634,17885765.523809522,-0.6579631355901558,0.1315623866394163,10.22485813692596,345.0019031019391
Ukraine,71.59062012569932,16.466904128954532,579342.6666666666,565.0,19.953809315141555,-0.9554778411984445,0.1475953385233879,99.84487408290744,2.623548387096774,3421.7845710961374,321074.30967741937,396764.15819354844,81.88243514866068,214.06632806424668,-5.094738465016913,,0.7745176041126249,46.78458315903249,16.600591637699235,35.12595073623835,-0.6224383314450581,0.21186255539457002,0.6383385472297667,64.0,23.666666666666668,73.39339285714287,21.1691047171875,2.7447324285714285,3.243616995472786,99856297096.09302,-0.768220671142141,0.2534213308244943,-0.8187601740161576,0.15005904187758762,-0.45663861930370325,0.20006911084055892,5.4790735741456364,3.453988108571428,,27.604347826086954,10.074285714285715,14.782857142857143,69.37098257839723,47767190.666666664,15357175.361111112,-0.16138670583798856,0.140380535274744,6.66609367492114,2154.4788620385584
United Arab Emirates,5.1280165311539445,4.258153513094902,71020.0,78.0,,0.9331703578354792,0.18753533437848088,100.0,0.15225806451612903,9030.489906607541,125979.39032258064,166610.2870483871,59.06388431188091,2.080245139446455,,,1.064631253480911,1.84568513687825,0.49831741755661546,4.63618104700654,1.0701959232489273,0.21537905248502878,0.6573218009471895,16.0,,64.85452380952381,49.28386783178788,3.7972664285714286,5.4844645524942655,168800201589.1061,0.8036909302075704,0.25563629344105715,0.601858016103506,0.17295943386852733,0.7762620411813264,0.21760592175026738,3.9132966200510637,2.162957653809524,,29.25,20.061914893617022,2.384978723404255,73.93155319148936,4304017.3125,698333.6666666666,-0.9143195549647009,0.15356237720698104,0.6733321846617473,34912.78623800509
United Kingdom,74.65680230631675,12.43814929680073,241930.0,1220.0,15.253185195122827,1.7927465587854379,0.16002098843455317,100.0,3.4170967741935487,4908.445553383699,488103.7806451613,627258.5713451613,242.65400085243465,5.094310892213792,1.3924456213555312,0.262896180618053,1.8878815357501704,107.16604984169963,24.490083223921104,36.76617056684381,1.6002472639083862,0.21273910005887356,0.776594723701477,8.0,,84.28708333333331,55.148158878875,3.9449025714285715,3.9621260316740434,1313729087145.2327,0.47458318651964276,0.24520132442315412,1.6527150720357904,0.16374011275668937,1.7222464531660089,0.2258634014676015,4.989747214824596,7.419126169523809,,32.53333333333333,13.48225806451613,10.79516129032258,76.04655782848151,58736406.71428572,12068023.666666666,1.318649917840957,0.15314252053697905,1.3334207414899555,21331.239222353528
United States,46.090563160585276,33.465402661789355,9156699.672131147,715.0,4.743305304287199,1.3903871973355597,0.15328993834555152,100.0,6.693548387096774,10318.041668669905,5246397.3580645155,6309975.282,28.128011574224466,3.76484011990573,3.6311825918701777,2.6153136200716824,2.738587700403653,69.31647946588483,10.880987996235218,21.610007001746897,1.520566488305728,0.21768636132280042,0.717238941669464,6.0,,89.95583333333335,53.95366250228125,3.8899995714285716,5.3725729689237465,8213431011174.604,0.395394534803927,0.24520132442315412,1.5341775665680568,0.16304845362901688,1.474164168039958,0.2258634014676015,5.957739648364839,7.603019781904762,,38.655932203389824,15.375806451612902,8.796306451612903,74.86616837136114,257525384.3968254,58324024.12698413,1.1273661156495411,0.15336917216579116,6.275388308468353,28193.027621845522
Upper middle income,35.23482422610804,38.2099849381299,44583026.5847541,,7.245827421081326,,,97.5544379385141,17.28725056493828,1288.3224176787744,10959735.132569678,15339122.204976644,46.91432760126766,7.337162152026277,,,1.2001573779434873,,11.377561835675111,,,,,,29.975,,25.044734278023558,2.7301894558582203,1.8660570374026666,6947602659132.753,,,,,,,3.9954858292704043,2.753392427904777,,,22.121471418614806,8.222843458733191,66.30471020580848,2075633576.3809524,1100260101.936508,,,6.991666666666667,2755.5306422443887
Uruguay,85.73584143076856,8.716994843446466,175020.0,1299.406779661017,12.071230821205223,1.2376972337563832,0.17194194222489992,98.39266690747071,46.51225806451613,1592.844955528106,5913.577419354839,34779.37764032258,17.69287004201862,37.320587793348835,18.253321353027182,18.17499363416789,0.34638545729897247,50.548761679760474,16.51774361913029,26.06671926511888,0.5291007161140443,0.2131877268354098,0.5980083137750627,101.0,139.26666666666668,71.16625,35.03783522954546,2.7975991428571425,2.8853134181914677,20323844039.029156,0.8843548546234766,0.2568145114928483,0.6324291303753852,0.16779805471499767,0.5950090984503428,0.21506298147141922,3.2330042640368144,4.997678337142856,,42.419999999999995,17.299370967741933,9.525532258064516,72.93209677419355,3092774.412698413,335386.8253968254,1.0875176837046934,0.14432881431033218,7.27686886642983,6143.806255917437
Uzbekistan,60.8724154357121,7.375599306799259,434187.1666666667,206.0,11.027728267587262,-1.118598274886608,0.16493472022314873,99.675904281517,1.2974193548387096,1810.3900405717352,115804.69677419355,174794.3257032258,63.21834792706971,12.17375952012786,3.2660546206585557,7.58899693766096,0.19876727292483504,,13.29402890240377,15.643601864991378,-0.8551576882600792,0.2628967793037493,0.622805714607239,69.0,15.4,56.557500000000005,18.0288197523125,2.484185,1.3588590047934044,36471688434.36873,-0.7765816127260523,0.28152515428761643,-1.2243566090861955,0.15837592321137586,-1.4585877433419219,0.21407458682854977,5.497917771339417,2.101105474761905,,36.06,24.440625,5.3875,67.77228124999999,27325033.333333332,14145422.424242424,-1.8405121763547259,0.15191981693108872,3.585447356069001,1233.1839526806675
Vanuatu,13.730278344811788,36.2838392124692,12190.0,2000.0,51.39903846679235,0.13763906502087295,0.3081975858658553,37.02067569217128,41.31625,,101.73870967741935,614.8824301290323,16.495371730545443,4.300656554245202,5.850127359516362,,,24.833162590728733,17.38894705486255,23.301861365548728,-0.4472410129873376,0.3434865302161166,0.45680297883351667,107.0,17.8,43.19089285714288,12.3593842445625,,,424396057.90646666,0.9938668919106323,0.37549315020442003,0.44376079210390657,0.3251155788699785,-0.3666126710656834,0.2633157803824074,5.773377895355225,2.104577448095238,,34.849999999999994,34.60769767441861,6.398906976744186,67.63239534883722,203934.52272727274,158485.9090909091,0.5534880720078944,0.23011528700590136,0.4889286263807535,1847.1936256490337
"Venezuela, RB",23.81743287417569,55.65700357122612,882050.0,2044.0,6.653068207973861,-1.084283627569676,0.16142309270799157,98.81217575989301,14.156400000000001,2391.957053462107,137089.304,381130.80898000003,21.410995828320807,34.2059486001237,-4.3472446888287655,,0.2432710006833077,,,,-0.9914998300373571,0.19456947594881063,,,79.4,,15.18530710024,2.64952775,1.9304889821205684,96924463365.28265,-1.0937973484396932,0.2646467890590429,-1.396210610866547,0.15783119015395625,-1.1274123154580593,0.20218467246741043,4.480655026435852,3.143538388,,48.00769230769231,30.37678181818182,5.905818181818182,68.91718181818182,18690502.836363636,3189117.327272727,-0.6191307408735158,0.1406409228220582,33.961774370192785,4114.993085963375
Viet Nam,29.453717669456125,39.490550835627694,317817.19810810813,1821.0,14.268380437692029,-0.5429268181324005,0.14966922191282114,94.55506000976563,47.39709677419355,455.18630968038633,117005.32580645161,208108.2636970968,254.04347010580327,5.772232768157498,3.199964645223176,4.061944094047621,0.32267000419752934,,,,-0.17568633697616562,0.20591229386627688,,70.0,13.65,67.16916666666665,24.725247087606064,3.0787702857142856,3.124268243483792,115502780288.97882,0.19505456602200866,0.25099114949504525,-0.37010269053280354,0.16215329058468342,-0.5547663333515327,0.19891602359712116,3.7168862024943023,1.738931643809524,,36.146153846153844,20.42645945945946,6.328405405405405,72.14627027027026,81000419.68421052,58237250.05263158,-1.3958408286174133,0.1371766372273365,1.3483608887200582,1279.9977571923941
Virgin Islands (U.S.),12.171428571428546,55.094857142857144,350.0,,,0.6282124910762327,0.4111387166712019,100.0,2.5305,,,,308.07671428571416,,,,0.03765333350747823,,,,1.0738896197742893,0.43616474171479536,,,,,37.539869669375,,,4025700000.0,0.7325596726602975,0.32217162350813544,0.8389335315053668,0.43683583703305984,0.8257598413361449,0.4348023914628557,,,,,13.745,6.935,78.45097560975609,107826.85,5693.65,0.8067477583885193,0.4526138722896575,41.12031045471508,37339.58558425064
West Bank and Gaza,73.42346910712563,1.6035630343037532,6020.178571428572,402.0,16.510837733810085,-0.2889798262622208,0.2801516509304445,99.53754309082031,16.612857142857145,,,,596.9224414518293,2.989169818909003,2.8447294076183307,,0.30374599993228923,,8.360270047008369,12.425685147507172,-0.8335141514738406,0.3311339312543471,0.5685752166112263,117.0,16.766666666666666,74.23243055555555,36.412730296519996,,,9172903448.275862,-1.7707397043704975,0.31287518143653864,-0.3789677955210209,0.26916146961351234,-0.37616681905880545,0.34913115451733273,5.120734989643099,,24.0,34.525,36.00071428571429,3.999428571428571,72.27553571428572,3643618.7586206896,941179.6551724138,-0.8779267966747284,0.18801921916504702,1.3528701348269223,2322.957069710622
World,37.188609870131515,31.755845333382904,118526137.9695082,,9.536403359761783,,,83.5982772564171,17.335888333581305,2104.5575059792313,28173346.981935486,38928765.52419355,44.99916248100169,5.359649331221018,,,2.0855833675034487,,14.03004240018011,26.277171487352668,,,,,31.474358974359,,21.501973948129105,2.8744338092658386,3.4774763599377514,32444554941447.76,,,,,,,4.202398714811905,5.651878709655762,,,25.523457630924735,9.886669562586508,64.60100488939479,5407575828.666667,2920190428.285714,,,6.167657254313367,4982.832912215225
"Yemen, Rep.",44.65215826656817,1.03983180862549,527970.0,167.0,10.409045756706512,-1.1561935901641847,0.18303220123052605,55.008732028887195,1.2355172413793103,158.13654059164026,16328.089655172413,33781.74664448276,40.44331208735083,17.495676814766565,7.133125413359981,4.175517317133783,,,,,-1.182297605276108,0.21410963311791414,0.370818129301071,,6.75,39.8688888888889,6.752305315857143,2.44279,5.632053340126129,20874604447.791588,-2.0206069052219395,0.2658394478261469,-1.30642147064209,0.17332373410463345,-0.8766766607761383,0.2119116805493831,6.061274675222544,1.561624151875,,35.46666666666667,39.62755172413793,7.477310344827585,63.9033448275862,21352855.48275862,15013953.137931034,-1.2250186115503305,0.1429048389196395,4.592229802960553,951.5220022727284
Zambia,28.870819742698433,62.60884736225265,743390.0,1020.0,11.626568173933224,-0.5641802338262399,0.1641197310139736,24.771470952033997,86.37709677419355,843.7599517098387,3320.688064516129,28515.982097096774,12.070483269047273,36.44182663704544,-0.48714928777505706,3.7674514750564154,0.051095712331256725,105.35614898126592,15.503740491574256,18.24949460250148,-0.7995771045486131,0.18476822040975086,0.39470103454589833,85.0,30.633333333333336,59.68339285714287,4.2586598775625,2.4144973999999997,1.8924386039817185,8024664649.5606985,0.1997724041963617,0.2585270268221696,-0.4386281905074914,0.15520689574380717,-0.5506508474548658,0.18699702496329942,3.718268627212162,1.8266445652380954,,52.089999999999996,45.66508064516129,13.646935483870967,52.33775806451612,9055472.61904762,5573550.301587301,-0.27761442990352697,0.1336266323924064,7.3935597754713465,688.0139131123395
